filename,label,bearing_location,fault_size,motor_load,is_synthetic,mean,std,rms,peak,peak2peak,crest_factor,kurtosis,skewness,shape_factor,spectral_centroid,dominant_frequency,low_band_energy,mid_band_energy,high_band_energy
100.mat,normal,DE,none,3,False,0.008279423076923077,0.06064994726473582,0.0612124574715141,0.20047938461538461,0.3619476923076923,3.275140271984747,-0.06678688841535907,0.033224967678128534,1.260042473226018,924.6002488085763,2097.65625,0.5464362542176491,0.45174376654701576,0.0018199778852350996
100.mat,normal,DE,none,3,False,0.012007404447115386,0.058304338138848194,0.05952792292164875,0.22551323076923077,0.39511753846153846,3.7883604818912495,0.264628986666811,0.06780741894020537,1.2711969434681172,955.6252536210945,2097.65625,0.522525057426856,0.4739445901378733,0.003530350846144232
100.mat,normal,DE,none,3,False,0.012077893629807691,0.0655234026220466,0.06662726022960701,0.22989415384615383,0.4118067692307692,3.4504518578500067,-0.0934669460640265,-0.08935284613767851,1.2529107825313208,866.9604121541536,2097.65625,0.5636768429956407,0.43404061831948637,0.002282537450226074
100.mat,normal,DE,none,3,False,0.009932048076923076,0.05995951553325706,0.060776550428476996,0.19714153846153845,0.3915710769230769,3.243710560544147,0.03705216646250786,-0.23196511578623558,1.2407668339453861,976.4384269091897,2097.65625,0.49374030047673884,0.5043898875345909,0.0018698105829308422
100.mat,normal,DE,none,3,False,0.013279876802884616,0.06860823305937,0.0698816483164831,0.21862892307692305,0.4318338461538461,3.1285599057946967,-0.07282118654239955,-0.1106006643140998,1.248250118652568,750.2052806826282,93.75,0.6014657030811478,0.39707683454065923,0.0014574614438303555
100.mat,normal,DE,none,3,False,0.012858571514423076,0.06413131780300103,0.06540771196534129,0.21049292307692305,0.4155618461538461,3.2181667382776267,-0.08986666335886095,-0.04689303016117276,1.2372961759468348,831.1419752665911,2097.65625,0.5934555310554462,0.4046973062318268,0.0018471615752001104
100.mat,normal,DE,none,3,False,0.010874891826923076,0.06259890953720204,0.06353649933301395,0.184416,0.36215630769230767,2.9025206288202567,-0.1792550430243094,-0.14424511887318814,1.2409669747848993,939.7303624192119,2097.65625,0.49297424910068427,0.5051796804135079,0.0018460690890741611
100.mat,normal,DE,none,3,False,0.012593727764423078,0.06617569334705474,0.06736337557581142,0.21862892307692305,0.4136843076923077,3.245516145900829,0.12836656847307015,-0.22839793050817073,1.2548883477110537,842.3812629480719,2097.65625,0.5136342512120253,0.4848051148814373,0.0015606329155498908
100.mat,normal,DE,none,3,False,0.013040702524038461,0.06368146722518331,0.06500299370238696,0.22864246153846152,0.4345458461538461,3.517414329896442,0.26615506094025454,-0.05868060610403037,1.2599390385637321,762.5801449957777,2097.65625,0.5827002168927145,0.41584897303112034,0.0014508090546349797
100.mat,normal,DE,none,3,False,0.008330150841346154,0.06476662226130867,0.06530012842390606,0.19693292307692306,0.3855212307692307,3.015812186393971,-0.22435493364119852,-0.12463345748710139,1.2360422643115454,817.3375946335125,2097.65625,0.5934883661075044,0.4045607650714024,0.001950867688023294
100.mat,normal,DE,none,3,False,0.011295178485576922,0.06513646347906225,0.06610854658499346,0.20131384615384615,0.4017932307692308,3.0452015140278226,-0.023880842537651326,-0.20458311292377426,1.2329069427080621,976.5231408064585,2097.65625,0.48473013866250325,0.5135263754492642,0.0017434845666175665
100.mat,normal,DE,none,3,False,0.01140926502403846,0.06354981761607328,0.06456586286440325,0.20173107692307693,0.39636923076923075,3.1244231544402052,-0.21575880104558331,-0.1096828658473598,1.2306670137023608,1002.7835172913778,2097.65625,0.46850010996143115,0.5295985901161994,0.00190129842638619
100.mat,normal,DE,none,3,False,0.01056441346153846,0.07118778621808873,0.07196740747323499,0.22843384615384613,0.42578399999999994,3.1741291533341336,-0.15209627363353873,-0.05177851268080174,1.2471348930682142,784.2216408178058,2097.65625,0.6122752139691214,0.38635034916175764,0.001374435829911663
100.mat,normal,DE,none,3,False,0.010423435096153847,0.06279198969846847,0.06365125269384964,0.18858830769230767,0.3744646153846154,2.9628373316770142,-0.04101736425482683,-0.1732301516436517,1.2478259291131704,962.3637049204484,2097.65625,0.48690639657111234,0.5112479675590901,0.001845634581536849
100.mat,normal,DE,none,3,False,0.012140233774038462,0.05997054251063029,0.06118701859959854,0.1733593846153846,0.3327415384615384,2.833270660677178,-0.22689114051009085,-0.08253847978629517,1.2522350867215934,1061.7657140308343,2097.65625,0.45785425787644657,0.5380508215670471,0.004094918933663695
100.mat,normal,DE,none,3,False,0.012559705528846154,0.06804810330171315,0.0691974751413081,0.20256553846153844,0.39845538461538454,2.927354474205196,-0.2469184517913452,-0.16021782320124178,1.2402400553132396,847.7277850934472,2097.65625,0.59142070529131,0.4072843141427644,0.0012949794496298504
100.mat,normal,DE,none,3,False,0.011200649639423077,0.06163549037468986,0.06264493775297086,0.21508246153846153,0.39616061538461533,3.4333574148188553,-0.07981678323840136,-0.0862741189525603,1.2449083437484194,895.0575244632598,2097.65625,0.5397647355963529,0.45866967109118245,0.0015655919491449376
100.mat,normal,DE,none,3,False,0.013067798076923076,0.0645279408217951,0.0658378500049958,0.20444307692307692,0.3915710769230769,3.10525141547694,0.14705938144015507,-0.4056090256377061,1.2363373005465785,800.1659905452815,2097.65625,0.6161975781743089,0.3821971870508975,0.0016052337863499528
100.mat,normal,DE,none,3,False,0.011385225360576925,0.06570650585642603,0.06668559265967178,0.20778092307692309,0.3857298461538462,3.115829293655856,-0.20848960015378948,0.0003300331858859652,1.2445482156569505,847.2530315992656,2097.65625,0.6077794436360323,0.3907434156682595,0.0014771396429835916
100.mat,normal,DE,none,3,False,0.00978495793269231,0.0668506694363234,0.06756298843175265,0.21800307692307694,0.39282276923076925,3.2266642133519823,-0.23300780152699607,-0.14599272276543268,1.2330332234419463,916.792139161188,2097.65625,0.5192346233137429,0.47869457645870134,0.0020707989399933397
100.mat,normal,DE,none,3,False,0.013782876201923077,0.07137502666314971,0.07269361806625715,0.22488738461538463,0.44685415384615385,3.0936331220619073,-0.1450385847709832,-0.0018921915312052227,1.240088522642089,763.3598123563667,2097.65625,0.6210949107677798,0.37629012548046636,0.002614962764018954
100.mat,normal,DE,none,3,False,0.013017477764423076,0.05907232947303937,0.060489625860295784,0.21716861538461538,0.4068,3.5901795108236976,0.16837232640031674,-0.09478909923913098,1.2515295691986579,988.1230331305286,2097.65625,0.4809276200496128,0.5173008278853232,0.0017715505273590197
100.mat,normal,DE,none,3,False,0.009731581730769231,0.06064262730607231,0.061418498268565866,0.18170399999999998,0.3481790769230769,2.9584572257449357,-0.27417582333858315,-0.2212752196991196,1.2270387168273877,824.7675277858627,2097.65625,0.5509142899328062,0.44726257728410124,0.0018231316483653386
100.mat,normal,DE,none,3,False,0.012610229567307691,0.0688718818076686,0.0700168122201352,0.24032492307692307,0.463752,3.4323888142450856,0.3068469923166459,-0.09826384247463649,1.2625966883153474,825.4775598690061,2097.65625,0.5771448964681217,0.42127720510673616,0.0015778974022071367
100.mat,normal,DE,none,3,False,0.015252147836538462,0.06440437570003288,0.06618573579660961,0.23531815384615382,0.41681353846153846,3.5554209832423234,0.09237316432340847,-0.23882676311444337,1.2408478258083986,927.1301089816834,2097.65625,0.5368416172901125,0.4615178122207467,0.0016405691337705462
100.mat,normal,DE,none,3,False,0.011191074519230768,0.065481530235745,0.06643094874311042,0.20381723076923075,0.40450523076923073,3.0681065771667244,-0.10556193858064589,-0.2110480231436754,1.2313732003597921,880.0010727077555,2097.65625,0.5108521287165051,0.487581684854111,0.0015661852557024623
100.mat,normal,DE,none,3,False,0.012874258413461539,0.05985138848388052,0.061220382497538924,0.19505538461538463,0.3590270769230769,3.186118358865853,-0.05613714782912149,-0.24292104277882962,1.2344964235707465,901.8973816274392,2097.65625,0.5051880591748551,0.49298543737625394,0.0018265021413302978
100.mat,normal,DE,none,3,False,0.015337509014423076,0.06533967574400697,0.06711566440928289,0.20131384615384615,0.3938658461538461,2.99950612010931,0.05930688933134087,-0.1960792058407606,1.2556300101804474,816.6717857788497,2097.65625,0.5959609561209398,0.4023439175155706,0.0016951253189473412
100.mat,normal,DE,none,3,False,0.012035722355769229,0.06740603277432486,0.06847212474429665,0.21362215384615382,0.3982467692307692,3.1198411709989693,-0.26809647788199964,-0.19616366014825556,1.2309340655012084,940.2723719252576,2097.65625,0.48016431636259305,0.5185414078125583,0.0012942746546533177
100.mat,normal,DE,none,3,False,0.012361072716346153,0.06433072655869872,0.06550754535371373,0.20173107692307693,0.3953261538461539,3.0795090219108774,0.12485183467873151,-0.07498318369014555,1.2609255408948603,956.7534377329315,2097.65625,0.4996944546739617,0.4983698949948486,0.0019356487723703837
100.mat,normal,DE,none,3,False,0.015239924278846153,0.065726842957585,0.06747053562256643,0.19714153846153845,0.37467323076923076,2.921890817073637,-0.43287608452624937,-0.13023908700514156,1.2219865918299377,820.7103489217297,2097.65625,0.5919730492268425,0.4061307798188577,0.001896169853485355
100.mat,normal,DE,none,3,False,0.013601560096153846,0.06460974335981935,0.0660259144129864,0.22300984615384614,0.4205686153846154,3.3776108689015825,0.07780687618501014,-0.07764379803962676,1.2479853213581389,862.8720397187506,2097.65625,0.5892726427108333,0.4091071495565666,0.001620206547223191
100.mat,normal,DE,none,3,False,0.01097145793269231,0.07156323243744313,0.07239937241485142,0.2540935384615385,0.45248676923076925,3.509609682830706,0.25752040317643443,-0.07707058741133642,1.2646032300076524,866.4512844728958,2097.65625,0.5020712075512068,0.49621946725390653,0.001709324256506922
100.mat,normal,DE,none,3,False,0.01492903846153846,0.06860012357619612,0.07020579138543681,0.21132738461538458,0.4143101538461538,3.0101132747320802,-0.05886424181216432,-0.09451205997883862,1.2491353362674282,884.7085790427006,2097.65625,0.5300548144927304,0.46821644302369614,0.0017287412436755394
100.mat,normal,DE,none,3,False,0.01368305048076923,0.060046220637607554,0.061585505464512726,0.19442953846153843,0.3765507692307692,3.1570665368723336,0.23421127224020166,-0.2705049389499611,1.2452045344829887,879.6958299194241,2097.65625,0.5813277992128368,0.41680596554155613,0.0018662337852114743
100.mat,normal,DE,none,3,False,0.012141048677884615,0.060550367879644906,0.06175558366139128,0.1881710769230769,0.3750904615384615,3.0470293658267504,0.07930190980571927,-0.1171801950414932,1.260811698193705,894.2799530934449,2097.65625,0.5215364180083127,0.47649574982956167,0.001967830944867349
100.mat,normal,DE,none,3,False,0.01499830528846154,0.06375156222869449,0.06549206706254583,0.2127876923076923,0.40471384615384615,3.24906056333858,0.022817591203189824,0.0840764583739479,1.2561205092965018,783.0620302272167,2097.65625,0.5955301751976741,0.4032677965259316,0.0012020272266195541
100.mat,normal,DE,none,3,False,0.01430298858173077,0.0670714366942303,0.0685795385125714,0.21341353846153846,0.38719015384615385,3.1119127233453963,-0.1821054071093804,-0.1413839137120303,1.2327431595595761,904.426156709901,2097.65625,0.5899472041904742,0.4081573175764195,0.00189547705859367
100.mat,normal,DE,none,3,False,0.011361796875,0.06413548478032989,0.06513409887483426,0.1846246153846154,0.3609046153846154,2.834530891976674,-0.37059347988446456,-0.05294648158973749,1.2340940557567384,795.9948866049712,2097.65625,0.6073966608016861,0.3907768930932622,0.0018264449362480888
100.mat,normal,DE,none,3,False,0.012084005408653845,0.061585586624062064,0.06275992086153573,0.17481969230769231,0.33628800000000003,2.785530795849843,-0.3508523842149276,-0.19322808347654288,1.2347262552023506,931.1406837880039,2097.65625,0.49993923151397146,0.4979730648611279,0.0020877022998943575
100.mat,normal,DE,none,3,False,0.012898298076923076,0.06361852656756997,0.06491288790301787,0.1800350769230769,0.35714953846153846,2.773487403445709,-0.16823017834925658,-0.1954908201233003,1.2371614328576641,810.275208260138,93.75,0.6180582054362261,0.379700992155338,0.002240801349250829
100.mat,normal,DE,none,3,False,0.010080360576923077,0.07033158773080633,0.07105030543281916,0.22530461538461538,0.41556184615384617,3.1710576613140478,-0.007541046960225284,-0.20100089112946173,1.2438541047122766,743.3195896192265,2097.65625,0.6389407363274774,0.3597080658983547,0.0013511968285889484
100.mat,normal,DE,none,3,False,0.01087428064903846,0.06020465980113303,0.06117884472106527,0.19380369230769232,0.37237846153846155,3.167822033713452,-0.08925981242047953,-0.059609562263227195,1.2467034685033591,1032.825491465457,2097.65625,0.4858154759961305,0.5113875716451164,0.0027969506399187463
100.mat,normal,DE,none,3,False,0.011938952524038461,0.06877038711276984,0.0697990310177116,0.19985353846153847,0.382392,2.8632709587037404,-0.25509404169107786,-0.25473322624874495,1.2346168639701642,809.7934186176512,2097.65625,0.6406255284729656,0.3576885110844351,0.0016859595239163854
100.mat,normal,DE,none,3,False,0.010471718149038462,0.06708189485894235,0.06789431124077405,0.23177169230769232,0.41326707692307696,3.413712991097959,-0.09116094112919537,-0.015481458188571271,1.2504753380410418,821.3427285927197,2097.65625,0.580788783084825,0.4177809380563202,0.0014302777026422822
100.mat,normal,DE,none,3,False,0.013424114783653846,0.06331472980729504,0.06472218992196947,0.1990190769230769,0.3725870769230769,3.074974396879089,-0.14832008448847533,-0.24616788405164858,1.2371151251857582,892.3350965640567,2097.65625,0.52340833623037,0.47444281217501694,0.0021488504263869764
100.mat,normal,DE,none,3,False,0.015447928485576922,0.06944939336961826,0.07114672679683498,0.21508246153846153,0.42599261538461536,3.023083017573291,-0.18442934535780742,-0.16203282916525277,1.2301900835727262,867.6241519213277,2097.65625,0.5465604694875589,0.4522375310151714,0.0012019983881927717
100.mat,normal,DE,none,3,False,0.010768139423076924,0.05945861409794847,0.06042581912629385,0.19213476923076922,0.3500566153846154,3.179680011056458,-0.22259404743871336,-0.13382384045401113,1.2322228392709988,980.3382453498283,2097.65625,0.48198271691769845,0.5157669390422521,0.002250342586571699
100.mat,normal,DE,none,3,False,0.013147454927884616,0.07027862134839023,0.0714978334616593,0.23510953846153848,0.43538030769230773,3.288344934036743,-0.11145149106952967,-0.08809402278047837,1.2462527914618298,737.3214539967653,93.75,0.6309459672884155,0.3675868019998264,0.001467229715171389
100.mat,normal,DE,none,3,False,0.015301449519230768,0.06033226271022969,0.06224239938438861,0.1942209230769231,0.36424246153846157,3.120395823341547,-0.16366635718319955,-0.03419552979418054,1.2461566018732537,919.872419469773,2097.65625,0.5542650489363514,0.4436214519648324,0.0021134977290318438
100.mat,normal,DE,none,3,False,0.010056728365384616,0.06091575653344518,0.0617403205325102,0.22134092307692307,0.38906769230769234,3.58503035235763,-0.22203407955105803,-0.10708529024008301,1.2187554598140897,1030.5972964894524,2097.65625,0.4123955206714086,0.5848276835875195,0.0027767942493847654
100.mat,normal,DE,none,3,False,0.011090026442307693,0.07024374854145646,0.07111380242714103,0.24178523076923078,0.4466455384615384,3.399976130000214,-0.1486545778101629,-0.10701039036257755,1.2367788180517023,811.4807119624115,2097.65625,0.6007844996554595,0.39770077572326856,0.001514723516006638
100.mat,normal,DE,none,3,False,0.012273674278846155,0.05983531899874235,0.06108116305363272,0.21675138461538462,0.3957433846153846,3.5485798530312214,0.23924496745236512,0.15132816944744984,1.2690373328324707,873.2133441856536,2097.65625,0.5709707281612665,0.4273313695284317,0.001697900966853686
100.mat,normal,DE,none,3,False,0.009901692908653845,0.06503989723787394,0.06578929818116688,0.21216184615384615,0.4134756923076923,3.224868664298285,-0.02875664617208784,-0.37261574006133247,1.2395750004322474,876.6161993476547,2097.65625,0.5684191784092045,0.429544679497951,0.002036140940490217
100.mat,normal,DE,none,3,False,0.009354892427884613,0.06417185980029647,0.06485014728253281,0.2073636923076923,0.41410153846153847,3.1975824418882617,0.059009368366385484,-0.10017825148830212,1.251865040683996,811.4263052886162,2097.65625,0.5931123487037584,0.4055184717302309,0.0013691783951214752
100.mat,normal,DE,none,3,False,0.011215114182692307,0.059470541647089176,0.060518791378620526,0.19860184615384616,0.38719015384615385,3.2816558564109823,-0.009147254615025524,-0.10250043677002653,1.2463489331543829,1013.9466857806503,2097.65625,0.4401490287074766,0.5570768378889293,0.0027741317646650327
100.mat,normal,DE,none,3,False,0.01070376201923077,0.0690358868064318,0.06986074855392542,0.20819815384615384,0.3974123076923077,2.9801878472926147,-0.29216472421991524,-0.10381479898854935,1.2418258143775096,784.511202054703,2097.65625,0.6403571666004595,0.35823265423431305,0.001410178117672529
100.mat,normal,DE,none,3,False,0.008707655048076923,0.06170521485334108,0.062316585244485946,0.19192615384615386,0.37529907692307696,3.079856720166747,0.012151392107095038,-0.13665221733852817,1.2519004953179886,813.7656119338005,2097.65625,0.5733117078835896,0.42531406750444206,0.0013742234779662533
100.mat,normal,DE,none,3,False,0.010137200120192308,0.06755133594205508,0.06830772880013807,0.2157083076923077,0.4243236923076923,3.157890204786223,-0.09020118173197256,-0.1578577610200353,1.2370808733828447,825.66836626888,2097.65625,0.5590885548422952,0.43931589227893886,0.001595551816121571
100.mat,normal,DE,none,3,False,0.01095943810096154,0.06453646400335195,0.06546040382967973,0.1910916923076923,0.374256,2.919195133625683,-0.2992792421025383,-0.08658398973599518,1.2335390966583266,950.1445178211694,2097.65625,0.5231985497453412,0.47483970602048536,0.001961742811327291
100.mat,normal,DE,none,3,False,0.009438827524038462,0.0658067492007169,0.06648022040723542,0.23844738461538462,0.4535298461538462,3.5867417880258152,0.3471294627493071,-0.16348948477890402,1.2747193884227734,1000.0149412769852,2097.65625,0.4629992317963067,0.5346464381638543,0.0023543285693080353
100.mat,normal,DE,none,3,False,0.009511557692307692,0.06529533801685107,0.0659844746623699,0.23218892307692307,0.4445593846153846,3.5188417315053444,0.04899895332304993,-0.05858668052170692,1.2530307283884135,809.4255414035628,2097.65625,0.6230924525591333,0.3754617481617344,0.0014457982603575611
100.mat,normal,DE,none,3,False,0.011231615985576923,0.060238681618620275,0.06127681421873176,0.20486030769230767,0.4022104615384615,3.3431944904593385,0.06756970787101713,-0.17375047136272911,1.2412280474630661,863.0869278759561,2097.65625,0.5651734341931983,0.4333079906906746,0.0015185738833003656
100.mat,normal,DE,none,3,False,0.007006543269230769,0.059317301233667796,0.05972967331426893,0.1785747692307692,0.34212923076923074,2.9897161547863256,-0.17163863703731685,-0.13312482748663879,1.2329218960671624,1024.3987973111784,2097.65625,0.4871727895471458,0.5102824104056817,0.0025447984848284027
100.mat,normal,DE,none,3,False,0.009236935096153847,0.06484239657646979,0.06549700270814489,0.21466523076923077,0.41013784615384613,3.2774817455770164,-0.12005083233305003,-0.09729030023023115,1.2557931803717506,987.7980245587298,2097.65625,0.49285368076581487,0.504734948361572,0.0024113695542621522
100.mat,normal,DE,none,3,False,0.010955363581730769,0.06139037660884312,0.062360230366664826,0.20193969230769232,0.39011076923076926,3.238276881228498,-0.3404001613687364,-0.1836542488433625,1.2133528644861116,997.5680607383666,2097.65625,0.4416269764132414,0.5564718239387338,0.0019011982059240055
100.mat,normal,DE,none,3,False,0.007170135216346154,0.06564477220780715,0.06603519483756806,0.23385784615384617,0.44059569230769235,3.541412223065945,-0.08592928738766448,-0.029271662489481286,1.2402756436739786,835.5449638100844,2097.65625,0.5869630009032064,0.4114395184466778,0.0015974795562512924
100.mat,normal,DE,none,3,False,0.00990515625,0.06355937123027174,0.06432655588110098,0.18191261538461537,0.35756676923076924,2.827955156157101,-0.2392740156552522,-0.04435123606819729,1.24703953389624,869.8801252235959,2097.65625,0.5846252363596465,0.4139169218996065,0.001457840512904636
100.mat,normal,DE,none,3,False,0.011431674879807691,0.06375576220593519,0.06477252816601635,0.19693292307692306,0.3725870769230769,3.0403772810771,-0.13737491003280144,0.0652057220355064,1.2588222991764537,991.3836382403965,2097.65625,0.5095605549026616,0.4886587995793249,0.001780644154513714
100.mat,normal,DE,none,3,False,0.011039502403846154,0.06965178832584519,0.07052121829855798,0.2371956923076923,0.44956615384615384,3.3634656069062694,0.05748054989722817,0.008656152701275522,1.2681982491987982,750.3101081054897,2097.65625,0.633323119036715,0.3648616173839732,0.0018152625085429256
100.mat,normal,DE,none,3,False,0.010095640024038462,0.06292881272243114,0.0637334874155634,0.20152246153846154,0.3771766153846154,3.1619556642382762,0.0009390074945700988,0.07193263986034014,1.2611894370684817,895.5739924566175,2097.65625,0.5400662500825448,0.45833064361457576,0.0016031049769882494
100.mat,normal,DE,none,3,False,0.01376494831730769,0.06575680395995694,0.06718207401685632,0.1858763076923077,0.3690406153846154,2.766754531021231,-0.2994275922704932,-0.24682750115625737,1.2159904296002317,899.3432147559396,2097.65625,0.5104989560805057,0.4874324686305878,0.0020685741605112294
100.mat,normal,DE,none,3,False,0.010504110576923076,0.0696755845672186,0.07046292233363485,0.23844738461538462,0.442056,3.3840121402143413,0.1278118513781168,-0.10375702112578285,1.2644630229375733,858.41228193005,2097.65625,0.5515905504416869,0.4464952253349303,0.0019142231442840052
100.mat,normal,DE,none,3,False,0.012014942307692306,0.06077932829032784,0.0619555129595472,0.18921415384615384,0.36758030769230765,3.0540325598892863,-0.04101852401832318,-0.201299492473663,1.2498952628698754,1011.2915824888263,2097.65625,0.4233458539775201,0.5747820173586159,0.001872127141259286
100.mat,normal,DE,none,3,False,0.01180816045673077,0.06818040226143313,0.06919537488808582,0.2225926153846154,0.4414301538461538,3.2168712972711258,-0.17840849935679604,-0.1343948023731248,1.2299582243548148,851.5341139566181,2097.65625,0.531290558749358,0.4667916681766356,0.0019177719315300532
100.mat,normal,DE,none,3,False,0.011027278846153846,0.060074795991269574,0.06107849042128899,0.19192615384615386,0.3619476923076923,3.1422871213613925,-0.25482999523793737,-0.10897597617445633,1.2395279462640068,958.6123478462129,2097.65625,0.49316674375612635,0.5052650910642156,0.0015681638131108536
100.mat,normal,DE,none,3,False,0.011311884014423079,0.06896853798422468,0.06989004186318108,0.2292683076923077,0.4314166153846154,3.2804145136706317,0.26546646841474253,-0.25071725679373097,1.2641513939661022,780.2869394339377,2097.65625,0.6155808705111043,0.3824594095113161,0.0019597188743618156
100.mat,normal,DE,none,3,False,0.012567650841346156,0.06857587443803095,0.06971797761417478,0.2090326153846154,0.39657784615384617,2.9982598826721767,-0.1582925424956949,-0.08741138375755182,1.2390860327445559,838.3226216794625,2097.65625,0.5683276984044946,0.4304522833394256,0.0012200171285218857
100.mat,normal,DE,none,3,False,0.012132695913461538,0.06580428235001141,0.06691342081920898,0.2125790769230769,0.3861470769230769,3.176927353546307,-0.2940724984703551,-0.06829545654320168,1.23122203617554,971.7802526324197,2097.65625,0.47868468364826383,0.519743481656268,0.0015718333940180802
100.mat,normal,DE,none,3,False,0.011882724158653846,0.06605003796007655,0.06711040640584894,0.23531815384615382,0.47021907692307685,3.506433151657065,0.32595533081155637,-0.32961536208050024,1.2532579493175462,806.6176458524375,93.75,0.5634571703752526,0.4350435340280021,0.0014992946045967665
100.mat,normal,DE,none,3,False,0.013036628004807692,0.06823985614965805,0.06947396373506956,0.20444307692307692,0.4034621538461538,2.942729418746752,-0.14333176019287386,-0.16379154959584066,1.2339360712808616,803.1917746286007,2097.65625,0.5527119643767414,0.4461237420608293,0.00116429265500412
100.mat,normal,DE,none,3,False,0.01203429627403846,0.06476941249464373,0.06587792560268309,0.19735015384615384,0.39136246153846155,2.9956947192508507,0.05167949262855931,-0.24284538943867395,1.2513704744132825,991.2560902649891,2097.65625,0.47766746697280665,0.519997382240618,0.0023351493990807826
100.mat,normal,DE,none,3,False,0.012924986177884616,0.06585635317065996,0.06711270014413966,0.1923433846153846,0.36758030769230765,2.865975950891826,-0.3147791952465928,-0.0460240552953013,1.2442686678018837,859.9768069667598,2097.65625,0.5456531982681951,0.4525924555827977,0.00175434494538664
100.mat,normal,DE,none,3,False,0.010678703725961539,0.06206111517336687,0.06297314292481178,0.20277415384615383,0.3857298461538461,3.220010061829701,-0.0816922841513672,-0.20242863392430602,1.248015005825114,890.7671288695196,2097.65625,0.5023771840374593,0.49574146255212387,0.0018813521196476988
100.mat,normal,DE,none,3,False,0.008968220552884614,0.06597012227112559,0.06657691801482282,0.19442953846153843,0.3631993846153846,2.9203745720901324,-0.2895104467884009,-0.11669772921095885,1.2381607554958882,816.8964503931393,93.75,0.5768408210704566,0.42128013588275326,0.0018790420528180403
100.mat,normal,DE,none,3,False,0.010980829326923076,0.06646105285988861,0.06736208250901929,0.2225926153846154,0.4201513846153846,3.3044200400352444,0.046645540192260526,-0.2826359910017714,1.253432417819893,925.0081788368623,2097.65625,0.5627003190307899,0.43574560620040004,0.0015540734478103114
100.mat,normal,DE,none,3,False,0.009755825120192308,0.06441124784003484,0.06514587455922415,0.19609846153846153,0.36799753846153843,3.0101439709306255,-0.023656436519949864,-0.31437752052366363,1.2448935847196692,1036.7199176594293,2097.65625,0.38465399438232645,0.6133277869876835,0.002018217322595947
100.mat,normal,DE,none,3,False,0.011211447115384614,0.06292731862609598,0.06391826011314194,0.20131384615384615,0.40095876923076923,3.1495514082259155,0.4339731328336005,-0.2480008027615681,1.2622455078563852,874.0027812522591,2097.65625,0.5529166572898537,0.4453566854428273,0.0017266559313125398
100.mat,normal,DE,none,3,False,0.010582545072115385,0.06291635714913553,0.0638001430807246,0.241368,0.4101378461538462,3.783189007755365,-0.006441824518094386,-0.26288297400870364,1.2348008375794932,902.9332724302889,2097.65625,0.5019792214869842,0.49653526465742853,0.0014855126498076457
100.mat,normal,DE,none,3,False,0.00966292608173077,0.06443680659827701,0.06515730338990977,0.184416,0.3619476923076923,2.830319709420759,-0.19697696891826233,-0.20381101595612017,1.2430794383910333,795.5276296755915,93.75,0.6162422533158514,0.3815273634787184,0.002230382095432449
100.mat,normal,DE,none,3,False,0.009384432692307692,0.06917073975400849,0.06980443263198423,0.20006215384615383,0.3924055384615385,2.866037962059443,-0.11010754177882331,-0.1957229420196028,1.236570573083159,887.8532424333802,2097.65625,0.5471533964733002,0.451233472573958,0.0016131297342052294
100.mat,normal,DE,none,3,False,0.009786995192307692,0.06453102799728833,0.06526897309810431,0.2422024615384615,0.4214030769230769,3.7108360992703475,-0.17811931148682314,0.045260734175721,1.2502100083588468,907.183365018092,2097.65625,0.5087720199826091,0.489534913121241,0.0016930655777339764
100.mat,normal,DE,none,3,False,0.010848611177884614,0.07279392547923479,0.07359788007249468,0.28663753846153844,0.5392707692307692,3.894643951365213,0.2394640968351065,-0.12249792895110503,1.2516993598156052,718.6270792777669,93.75,0.6124290257835661,0.3865486700268733,0.0010223033936404354
100.mat,normal,DE,none,3,False,0.01179736298076923,0.06561330173224506,0.06666545685365591,0.19755876923076923,0.3840609230769231,2.9634353164561227,-0.30914809039376845,0.002394786935293786,1.2402537618934275,854.5574567276292,2097.65625,0.5542111752997547,0.4445112211070878,0.0012776023914586722
100.mat,normal,DE,none,3,False,0.009492407451923077,0.0646390301367554,0.06533230453805909,0.24199384615384617,0.44873169230769233,3.704045768187612,0.0706072229485053,-0.13928392998518133,1.2481597262703557,877.5305603498421,2097.65625,0.5586681230044598,0.4392803757273176,0.002051500082629631
100.mat,normal,DE,none,3,False,0.010408359375,0.06665177247781531,0.06745956358674142,0.22029784615384615,0.41305846153846154,3.2656280953747245,-0.2439622060858717,-0.23488409335703683,1.227840544048238,868.5746839538514,2097.65625,0.5312302840453922,0.4667081006495398,0.0020616141805081542
100.mat,normal,DE,none,3,False,0.013434301081730767,0.0576478016950898,0.059192478287625284,0.1829556923076923,0.35506338461538456,3.0908604876381727,-0.01619670908462112,-0.1526109700056347,1.2422219796776346,918.4587945439532,2097.65625,0.5442945155139123,0.4536007187658463,0.002104764314276679
100.mat,normal,DE,none,3,False,0.012777488581730768,0.06826504024250174,0.0694505574762841,0.19839323076923077,0.3738387692307692,2.8566110622527576,-0.28719049006797315,-0.16130581219039963,1.2317019775807798,740.2131935102316,93.75,0.6330543764100586,0.36550984569908707,0.0014357769780630385
100.mat,normal,DE,none,3,False,0.014264280649038459,0.06675608214466111,0.06826305154136661,0.21883753846153844,0.4236978461538461,3.2057977707855567,0.05182167423541806,-0.16379719429840017,1.249651903176552,795.8139476973429,2097.65625,0.6104821153009085,0.3882001913329687,0.0013176923201841473
