file,location,fault_size,window_idx,rms_energy,snr_at_bsf,peak_prom
186.mat,DE,0.014,19,0.10801469047471988,0.04174740323986878,0.6215381906237285
186.mat,DE,0.014,20,0.19378140924374557,0.05620235442528466,0.99898619067632
186.mat,DE,0.014,21,0.2020405865948858,0.024801740156224078,0.8067929547828943
186.mat,DE,0.014,22,0.20743756162147847,0.08031746065484806,0.8749993606210257
186.mat,DE,0.014,23,0.19186219691759404,0.0674109164196247,0.8586141932169354
186.mat,DE,0.014,24,0.17863115001256713,0.03736691589227604,0.48001782683478017
186.mat,DE,0.014,25,0.22107743096866855,0.006203413070529295,0.7903111792423491
186.mat,DE,0.014,26,0.12943566993713587,0.09453217844684737,0.7434427327777623
186.mat,DE,0.014,27,0.09009920188943699,0.08813881505096259,0.7208646253269101
186.mat,DE,0.014,28,0.17271370198298003,0.029396776907454458,0.622224471084786
186.mat,DE,0.014,29,0.17520574391067983,0.036608901000637815,0.6821250649246317
186.mat,DE,0.014,30,0.10172957155152919,0.059090653466272985,0.5535889158544748
186.mat,DE,0.014,31,0.08293916371559111,0.05472097913788473,1.205477915916726
186.mat,DE,0.014,32,0.16900933676887356,0.055705782721304574,0.5531532722059794
186.mat,DE,0.014,33,0.11771073589914156,0.14546435328874296,1.0290724455964095
186.mat,DE,0.014,34,0.1061748312781861,0.04777765792594399,0.6753849600641351
186.mat,DE,0.014,35,0.12630938785013182,0.15021326695427983,1.0190811378861584
186.mat,DE,0.014,36,0.16207349993696848,0.06739469889472698,0.7498319150501498
186.mat,DE,0.014,37,0.12821799606698708,0.05901239102246086,0.8440662208051136
186.mat,DE,0.014,38,0.10027011140645267,0.051812397633550444,0.7949844753258472
186.mat,DE,0.014,39,0.11825150476614332,0.04666851779481379,0.791006497332737
186.mat,DE,0.014,40,0.12886917205580214,0.0526945595109123,0.49944381671138555
186.mat,DE,0.014,41,0.11544711767241778,0.08866806508850811,0.7757233119735281
186.mat,DE,0.014,42,0.0975240668007026,0.036846563988049426,0.7343780802653473
186.mat,DE,0.014,43,0.11923208897730174,0.020660210147538386,0.7590797619729597
186.mat,DE,0.014,44,0.14306801093013352,0.035581318776057094,0.8495674229051327
186.mat,DE,0.014,45,0.11118723864752494,0.10374296109343399,0.7238506225510534
186.mat,DE,0.014,46,0.10626565165479139,0.07442027124847905,0.817017809320042
186.mat,DE,0.014,47,0.12528977497722707,0.09211407386320611,0.7701470512929642
186.mat,DE,0.014,48,0.143350394950286,0.07686055900586171,1.0768328590964644
186.mat,DE,0.014,49,0.13707340275987662,0.06527069065501628,0.8953991927100132
186.mat,DE,0.014,50,0.12870459446547985,0.009121632427798834,0.7564186026322792
186.mat,DE,0.014,51,0.0897085510951866,0.08552760727904964,0.48091898354527635
186.mat,DE,0.014,52,0.18282653698763796,0.021181817167344446,0.7356810320537862
186.mat,DE,0.014,53,0.1885815791844782,0.032454716834424885,0.6144794965592676
186.mat,DE,0.014,54,0.179964728489042,0.1491398990614735,0.7053984263530556
186.mat,DE,0.014,55,0.18390733827456784,0.06216518028997033,0.5444754309432794
186.mat,DE,0.014,56,0.16446703912236557,0.029921134788239066,0.9223162852678274
186.mat,DE,0.014,57,0.14708553596555918,0.11758997550242312,0.48990953128069276
186.mat,DE,0.014,58,0.12373069157354538,0.15872483760679965,0.698779143165933
186.mat,DE,0.014,59,0.11003980274839392,0.11569982577332728,0.9517725915398803
186.mat,DE,0.014,60,0.19852542656900676,0.12495315619708222,0.87035536427252
186.mat,DE,0.014,61,0.1801949568023227,0.04045681103484645,0.8553260708666702
186.mat,DE,0.014,62,0.14557291322667112,0.10382826212422008,0.6417430974778657
186.mat,DE,0.014,63,0.16416034627058293,0.11121299167002546,0.5911966891780233
186.mat,DE,0.014,64,0.19020336923464393,0.12047722477098749,0.9441344272252868
186.mat,DE,0.014,65,0.14773200312970214,0.0865959202532758,0.7858920751217712
186.mat,DE,0.014,66,0.12371595771793663,0.21808103943596419,1.0406903096649087
186.mat,DE,0.014,67,0.08129864630964072,0.06793323629797146,0.9956429559978749
186.mat,DE,0.014,68,0.08397003501460289,0.0476876715212705,0.6163596108030841
186.mat,DE,0.014,69,0.08795591944479736,0.11404395906969549,0.6310662783571684
186.mat,DE,0.014,70,0.08952432460042938,0.1634162755769628,0.6162806652886231
186.mat,DE,0.014,71,0.12038173191243277,0.114636968293665,1.058889346585035
186.mat,DE,0.014,72,0.13910878088191864,0.1410920296990607,0.9505393633869789
186.mat,DE,0.014,73,0.15415634400292128,0.10612736991244982,1.684053252892886
186.mat,DE,0.014,74,0.19540191284741049,0.07253564695571564,0.6528952036845513
186.mat,DE,0.014,75,0.16519149811061526,0.2594120444387962,0.5820656618562299
186.mat,DE,0.014,76,0.15481559903126935,0.22225195197894937,0.5694539476727338
186.mat,DE,0.014,77,0.12634890470952514,0.12885750028102902,1.183446412357234
186.mat,DE,0.014,78,0.1084073828910218,0.024728142448356697,0.6157780274529364
186.mat,DE,0.014,79,0.16338151324584294,0.01212921629144523,1.30322537287997
186.mat,DE,0.014,80,0.13454900502109793,0.018239071659469287,0.7303851521546539
186.mat,DE,0.014,81,0.12086890828655517,0.18524852263961297,0.6082473212051168
186.mat,DE,0.014,82,0.11498771150211662,0.17250917461556617,0.7337155355269466
186.mat,DE,0.014,83,0.15241117098032927,0.08175102481335093,0.8937408737565183
186.mat,DE,0.014,84,0.10227566626180602,0.023354025501571642,0.6064913039718348
186.mat,DE,0.014,85,0.11918143280476869,0.05287142381036306,0.8191289065263397
186.mat,DE,0.014,86,0.11940909847839808,0.06201522063396749,0.3691600762533183
186.mat,DE,0.014,87,0.10591445896244331,0.08799424370451775,0.639855649012788
186.mat,DE,0.014,88,0.10121622734353423,0.14181633763303725,0.593577272187593
186.mat,DE,0.014,89,0.18026096639801645,0.06971781216827815,0.9116614045586159
186.mat,DE,0.014,90,0.08136281807109473,0.05937775251621693,0.6476163941144054
186.mat,DE,0.014,91,0.08842986504811501,0.04940789140049908,0.6324725246240739
186.mat,DE,0.014,92,0.1204311959959167,0.08415163706981796,0.6728567986327897
186.mat,DE,0.014,93,0.11995655553930215,0.1546624196580522,0.8308461034091671
186.mat,DE,0.014,94,0.14274925287962129,0.19357556119845193,1.1791005652383282
186.mat,DE,0.014,95,0.09411861647329153,0.1037808895793012,0.9431165917917297
186.mat,DE,0.014,96,0.14308114162081406,0.048830901837205315,0.9756168479554611
186.mat,DE,0.014,97,0.13656838577038494,0.09935959051624588,0.6070675809095093
186.mat,DE,0.014,98,0.14991998385650393,0.06995011095785801,0.5445957713272733
186.mat,DE,0.014,99,0.09236837817441101,0.06417705065373551,0.6087577551020149
186.mat,DE,0.014,100,0.11109512087622887,0.18155059866134235,1.238795774533333
186.mat,DE,0.014,101,0.12924226054003926,0.11340129209856056,0.8509267926295143
186.mat,DE,0.014,102,0.1199815001301113,0.10761966957514699,0.9069678029273819
186.mat,DE,0.014,103,0.10476266352353332,0.12254378159147081,0.6743942455338452
186.mat,DE,0.014,104,0.1976885882607096,0.13673738325391877,0.7694937262455209
186.mat,DE,0.014,105,0.1467072569246118,0.02603120699104892,0.5571956103118013
186.mat,DE,0.014,106,0.0983541447629677,0.10487613398062381,1.112047139622258
186.mat,DE,0.014,107,0.125036661169574,0.27266249087411243,0.7239649070507547
186.mat,DE,0.014,108,0.1731765541278387,0.0911755083417534,1.030736141712878
186.mat,DE,0.014,109,0.17257750364171343,0.02451141559001031,0.6193677928298135
186.mat,DE,0.014,110,0.10092183121424535,0.13856681266221726,0.6649544777875537
186.mat,DE,0.014,111,0.13448777392509517,0.040901952595510924,0.5255007304406955
186.mat,DE,0.014,112,0.1357446711281212,0.05910555879209078,1.0414444421081923
186.mat,DE,0.014,113,0.12035487325728715,0.12355278114826483,0.6898453826994796
186.mat,DE,0.014,114,0.10089210635788401,0.0792748744691142,0.6231154569019
186.mat,DE,0.014,115,0.11663963063738207,0.05203305218874396,0.7447726075346629
186.mat,DE,0.014,116,0.1297247829987837,0.058296003860393256,0.4369473243527848
186.mat,DE,0.014,117,0.14108470459701652,0.07657463973316563,0.7410958954475518
186.mat,DE,0.014,118,0.1050859744159695,0.0764040451929664,0.6031862575044105
187.mat,DE,0.014,0,0.15210624577700638,0.010783779771447552,0.7675047930454534
187.mat,DE,0.014,1,0.08957202574594499,0.06848788429111026,0.6858993879767868
187.mat,DE,0.014,2,0.11560644540548944,0.04561868328349721,1.0127214604475328
187.mat,DE,0.014,3,0.11859162575438036,0.03639895577778692,1.1476840433133704
187.mat,DE,0.014,4,0.1351724403663859,0.03852087079651028,1.334097905101738
187.mat,DE,0.014,5,0.11233620293623188,0.12639636510324867,0.7047694030968774
187.mat,DE,0.014,6,0.1948148342243111,0.02480540808447484,0.9009784072323092
187.mat,DE,0.014,7,0.16370798703343503,0.006565490845864639,0.4967983946843166
187.mat,DE,0.014,8,0.1175609221461078,0.05442732006040725,0.8855550416045509
187.mat,DE,0.014,9,0.1732204221373118,0.01829270637607959,0.8558380248526388
187.mat,DE,0.014,10,0.1104209976040397,0.08052428042954686,1.903135337885577
187.mat,DE,0.014,11,0.11578129043938397,0.056948748491126605,1.0410838041998869
187.mat,DE,0.014,12,0.13287514588309485,0.047027798980242015,0.9596751455413263
187.mat,DE,0.014,13,0.08472867604106034,0.07272582889060197,0.6723215791093612
187.mat,DE,0.014,14,0.09489663540029909,0.045372719198855785,1.1752944226391957
187.mat,DE,0.014,15,0.10779801282234426,0.03657285803429056,0.9452566320634238
187.mat,DE,0.014,16,0.10247389676188058,0.10605501946856988,1.3380907124889638
187.mat,DE,0.014,17,0.10210455634290685,0.11977355789850248,1.216709188577181
187.mat,DE,0.014,18,0.0906972263490674,0.04922365334256917,0.9505394411048331
187.mat,DE,0.014,19,0.1064330402536703,0.14854877613815431,0.6160271700729157
187.mat,DE,0.014,20,0.1114689570099471,0.045067917990707584,0.721849891655676
187.mat,DE,0.014,21,0.12480378967156122,0.042518319721641516,0.840185977501128
187.mat,DE,0.014,22,0.09036769418344166,0.09579431237574776,1.1379757092705267
187.mat,DE,0.014,23,0.12173947381520962,0.0614291013422639,0.8285186731847314
187.mat,DE,0.014,24,0.10994792140490688,0.04281611087872237,0.9203628591449831
187.mat,DE,0.014,25,0.11171393498734962,0.06804044949763902,0.4913448136182999
187.mat,DE,0.014,26,0.10601178291613393,0.0566831982069062,0.4607847632294863
187.mat,DE,0.014,27,0.10861012796613807,0.032960449406456704,0.9463650964529967
187.mat,DE,0.014,28,0.08146656440430966,0.12719089709303735,1.2005389341776682
187.mat,DE,0.014,29,0.21098358667390768,0.020129882771326137,1.2857746897194204
187.mat,DE,0.014,30,0.2014053468551144,0.08144316447894177,0.7576196065105925
187.mat,DE,0.014,31,0.20277950641351172,0.021411016191851394,0.7343582361010862
187.mat,DE,0.014,32,0.14655557703247254,0.03282710295701532,0.7085877435580336
187.mat,DE,0.014,33,0.18005609359863992,0.051602843784909376,0.8556524513969842
187.mat,DE,0.014,34,0.1359520487986254,0.10501587302874163,1.297168872455973
187.mat,DE,0.014,35,0.15063715771536965,0.0478488032070247,1.1580921016126076
187.mat,DE,0.014,36,0.1675756579075445,0.06368263040478815,0.8687527054591809
187.mat,DE,0.014,37,0.14280954002881477,0.1336990253912788,0.9540386176653387
187.mat,DE,0.014,38,0.2083792767046463,0.01222680612855566,0.8437401362378861
187.mat,DE,0.014,39,0.14421100121220584,0.08016229295332077,0.6359839797877356
187.mat,DE,0.014,40,0.1362044104873317,0.041679112363336976,0.7647314070725709
187.mat,DE,0.014,41,0.16129627501506077,0.03960581340672389,1.3548913043220923
187.mat,DE,0.014,42,0.12618982538384133,0.03410754838263315,0.6184370362957705
187.mat,DE,0.014,43,0.1254620254384363,0.05001094808122903,0.7878416507868473
187.mat,DE,0.014,44,0.14490272003020063,0.027892125292296583,0.7777371417380513
187.mat,DE,0.014,45,0.18618503703200448,0.04747536227634614,0.681231398870182
187.mat,DE,0.014,46,0.14526527483573337,0.020053594962039244,0.8381019748494563
187.mat,DE,0.014,47,0.19788540968032275,0.0786010613621549,1.2012614051087562
187.mat,DE,0.014,48,0.1441186268734818,0.07404239942802313,0.7866053910257297
187.mat,DE,0.014,49,0.1534770280041755,0.02215725071334891,1.0110558724770011
187.mat,DE,0.014,50,0.20527865368635098,0.036053685913014624,0.7051200089260786
187.mat,DE,0.014,51,0.14628918690414186,0.07970208597110837,0.7189763438905455
187.mat,DE,0.014,52,0.17638991174025495,0.019279789214474412,1.1195571188929254
187.mat,DE,0.014,53,0.143144042114094,0.08699715499317041,1.168792655519689
187.mat,DE,0.014,54,0.2162427526695935,0.07526281413591261,1.0750464622403386
187.mat,DE,0.014,55,0.17014680032346108,0.05102224206178831,1.013550320613666
187.mat,DE,0.014,56,0.16502468448295243,0.06929275603935389,0.7177231928734367
187.mat,DE,0.014,57,0.17878465404951502,0.1051702538117783,0.9338026775265683
187.mat,DE,0.014,58,0.14102989509497263,0.0077679125650026715,0.7222570690666686
187.mat,DE,0.014,59,0.13600449046854066,0.049646304647405,1.4075917067159998
187.mat,DE,0.014,60,0.0932570310912415,0.04069809206943779,0.9748877108771037
187.mat,DE,0.014,61,0.12728537507837956,0.0709208019312739,1.1572581650085725
187.mat,DE,0.014,62,0.09426275818460786,0.13714767393329724,0.9672112996314225
187.mat,DE,0.014,63,0.08038979216739871,0.07746477716912849,0.6088098790401933
187.mat,DE,0.014,64,0.08841769629239626,0.02567378644969368,0.601723685515601
187.mat,DE,0.014,65,0.11560541356173153,0.12427530016759653,1.057473986469159
187.mat,DE,0.014,66,0.09712011783933604,0.06274024671917088,1.1856920416536787
187.mat,DE,0.014,67,0.09362362702897485,0.08349200587634513,1.1466428934331192
187.mat,DE,0.014,68,0.11208104104956829,0.20181450496355322,0.8290983248096983
187.mat,DE,0.014,69,0.08709642588346525,0.06622679650466731,0.7778650276464715
187.mat,DE,0.014,70,0.09401824122090695,0.0957602699832739,0.39015897631972574
187.mat,DE,0.014,71,0.09526885243750555,0.0650889756540337,0.9458277499413755
187.mat,DE,0.014,72,0.09608024702903074,0.08827401296731305,1.2634350872431968
187.mat,DE,0.014,73,0.12342817313785949,0.0485465830540053,1.349067031921945
187.mat,DE,0.014,74,0.1377118518503088,0.10673415033575764,0.9126705139793443
187.mat,DE,0.014,75,0.12232597945366466,0.10725410162830237,0.8251364918074628
187.mat,DE,0.014,76,0.11819158277192263,0.053880536888018485,0.7403237866620902
187.mat,DE,0.014,77,0.13663113663935145,0.05448106331897704,0.8537852956564717
187.mat,DE,0.014,78,0.09765900291591928,0.009307486628721745,1.5263933423320832
187.mat,DE,0.014,79,0.13894528972099857,0.050938134314207364,0.9207230162702745
187.mat,DE,0.014,80,0.14013598157202076,0.04869006688033855,0.9966351216025767
187.mat,DE,0.014,81,0.12811973690060202,0.0759915409470084,0.6238089739381694
187.mat,DE,0.014,82,0.2065893226399925,0.028802007342882224,0.47582084823715554
187.mat,DE,0.014,83,0.17276981103535496,0.041980546931016036,0.6775796862510303
187.mat,DE,0.014,84,0.1913729055139419,0.00392359466578217,1.028819132481261
187.mat,DE,0.014,85,0.20248555802360177,0.06326999457518279,0.8522238930191675
187.mat,DE,0.014,86,0.13859999048545577,0.04750706331260645,1.2909410991841377
187.mat,DE,0.014,87,0.18046088205617059,0.024562611180960488,0.7593116219652013
187.mat,DE,0.014,88,0.17178681390432554,0.044468851550264775,0.6235680350017812
187.mat,DE,0.014,89,0.14341352222253986,0.030000337538979828,0.6089212607816221
187.mat,DE,0.014,90,0.14727129889494447,0.019625436831932727,0.9474193327965836
187.mat,DE,0.014,91,0.1328037035990734,0.014270348720524134,0.7310368110723621
187.mat,DE,0.014,92,0.16933396937265832,0.02750420076777802,0.9303000471630093
187.mat,DE,0.014,93,0.16923517433676308,0.008214509333749651,0.9677205435821966
187.mat,DE,0.014,94,0.14336566281554847,0.051171430198184244,0.7135913292511306
187.mat,DE,0.014,95,0.13869429908055783,0.04796895327120703,0.6817686239233942
187.mat,DE,0.014,96,0.1461546969763924,0.06249485597179087,1.1544375838054997
187.mat,DE,0.014,97,0.1876120112048264,0.030348815068150216,0.7710207843834205
187.mat,DE,0.014,98,0.1512379625605766,0.006340177435268075,1.0189705656916952
187.mat,DE,0.014,99,0.19364708499838532,0.06150366314868239,1.177379238181212
187.mat,DE,0.014,100,0.1196882214515378,0.07507246110784205,0.5250300851698747
187.mat,DE,0.014,101,0.17762567487556197,0.03775082945979646,0.797987192932012
187.mat,DE,0.014,102,0.13930100911934984,0.13921317026957408,1.1549854590818798
187.mat,DE,0.014,103,0.1639726540407615,0.08578643958374145,1.271644093196327
187.mat,DE,0.014,104,0.13428742273967537,0.0391631312143989,1.1577356666788514
187.mat,DE,0.014,105,0.16922001675068665,0.07351307644137241,0.8074925120851465
187.mat,DE,0.014,106,0.13073018788186028,0.05629978886479668,0.8117404632728834
187.mat,DE,0.014,107,0.11371972054892765,0.02670099697155812,0.5125259778354277
187.mat,DE,0.014,108,0.10134890172785861,0.10781108444565697,0.7561590438386075
187.mat,DE,0.014,109,0.13695362082111712,0.08557445868367772,1.3139997307806224
187.mat,DE,0.014,110,0.1327080494559781,0.059929383149183196,0.9483122267818759
187.mat,DE,0.014,111,0.15093171919673218,0.026668296975074904,1.005605244490143
187.mat,DE,0.014,112,0.1411591184632033,0.054881918227990156,0.7207733998922649
187.mat,DE,0.014,113,0.12989123657547397,0.10436799422889874,0.5906419430810733
187.mat,DE,0.014,114,0.19108978066098542,0.12270927345600526,0.8672664934413218
187.mat,DE,0.014,115,0.1340987924311544,0.1210896168018231,1.0380363646217459
187.mat,DE,0.014,116,0.1636287937032071,0.11861449022285701,1.204570204201968
187.mat,DE,0.014,117,0.14582977026621607,0.09947524148026385,1.7515449272084809
187.mat,DE,0.014,118,0.12687960619818373,0.008070782178244234,0.5635251295686482
188.mat,DE,0.014,0,0.10653403788803804,0.07637058029339398,1.20516175259778
188.mat,DE,0.014,1,0.10449722613807283,0.1497665346888248,0.8321712116256214
188.mat,DE,0.014,2,0.12127087056805164,0.029668339307141505,0.7419535346860714
188.mat,DE,0.014,3,0.19129214480197707,0.053185958196142996,0.8192080220801715
188.mat,DE,0.014,4,0.12588581671919688,0.03581547173051378,1.034046394494565
188.mat,DE,0.014,5,0.10133260488889326,0.031703413643050474,0.9902417873814974
188.mat,DE,0.014,6,0.14506256385786262,0.03359148784899661,1.4938707667276538
188.mat,DE,0.014,7,0.13432089730187088,0.07981817954509443,1.1186366401756065
188.mat,DE,0.014,8,0.10455089089420135,0.05603977542424861,1.103029991655619
188.mat,DE,0.014,9,0.1078771830072223,0.0407268403797666,0.7431337722530178
188.mat,DE,0.014,10,0.10394924216715287,0.017418998246333757,0.7524272888198839
188.mat,DE,0.014,11,0.11558614651477708,0.05109351136645683,1.2351610313573982
188.mat,DE,0.014,12,0.10775117988581841,0.04609380891170142,1.5394598952335559
188.mat,DE,0.014,13,0.09241616474809083,0.06998327918538755,1.548048187899776
188.mat,DE,0.014,14,0.09382601497281531,0.138577086517856,1.185880507908128
188.mat,DE,0.014,15,0.15275593711118587,0.03704048394799796,0.8726661404717614
188.mat,DE,0.014,16,0.09788308431210169,0.05398454828113187,0.7148283245744301
188.mat,DE,0.014,17,0.12376299205777118,0.02566639344848057,0.6888532818865357
188.mat,DE,0.014,18,0.1256001380707263,0.031679736205675234,0.9236755032268557
188.mat,DE,0.014,19,0.13629505891335336,0.02058202564382919,1.5201034658382488
188.mat,DE,0.014,20,0.14753575410103426,0.032661923815553835,1.3821001170180072
188.mat,DE,0.014,21,0.12527463089090488,0.03616932723339861,1.2498234673724193
188.mat,DE,0.014,22,0.13751188058042854,0.07241204053665509,1.305334037033487
188.mat,DE,0.014,23,0.13345351296274363,0.049047567409634035,0.5823222399478277
188.mat,DE,0.014,24,0.11602215401584817,0.07161982856748352,0.7697155435374542
188.mat,DE,0.014,25,0.11906203264955771,0.03550656061522525,0.8766931789793088
188.mat,DE,0.014,26,0.10868868040183571,0.0958076199633612,1.432358483047518
188.mat,DE,0.014,27,0.09747800106331697,0.05216935669378457,1.7412135318089288
188.mat,DE,0.014,28,0.2520237886756507,0.02805017866446909,1.2123617213019593
188.mat,DE,0.014,29,0.13044068893950847,0.046649123648885404,0.8711074113770797
188.mat,DE,0.014,30,0.12099359659389976,0.06005811377177762,0.7225707278067852
188.mat,DE,0.014,31,0.13515569018272353,0.02602910371828639,1.0529708457091354
188.mat,DE,0.014,32,0.1252993254455435,0.05854694466503409,0.9560170921367611
188.mat,DE,0.014,33,0.10635615438961515,0.061650578297315434,1.5982967817586102
188.mat,DE,0.014,34,0.09226951311798896,0.31048928534635223,1.2794311506140248
188.mat,DE,0.014,35,0.10750423199454891,0.045049437106125655,1.2030779200765775
188.mat,DE,0.014,36,0.10764368767127505,0.10153409641021552,0.7557986630968375
188.mat,DE,0.014,37,0.12141735130054529,0.025399804514517454,0.6923541596590846
188.mat,DE,0.014,38,0.11578357641872043,0.0422948564317761,1.1142298521677338
188.mat,DE,0.014,39,0.12956965199480097,0.10863061354133371,1.2672197016520281
188.mat,DE,0.014,40,0.10014284709793225,0.03336748846148267,1.678247874072591
188.mat,DE,0.014,41,0.11703543191981931,0.26928247096614605,1.2137143726021784
188.mat,DE,0.014,42,0.11125285364407006,0.06281585235339493,1.3415331598860822
188.mat,DE,0.014,43,0.14746668365962334,0.12254618568607825,0.7167851384269719
188.mat,DE,0.014,44,0.10387853709025599,0.02584630990296564,0.29358269479575383
188.mat,DE,0.014,45,0.09422144368844074,0.04852781178512903,1.0207573698452022
188.mat,DE,0.014,46,0.19003641682290254,0.03423764476754683,1.1965927431304646
188.mat,DE,0.014,47,0.24836109672042328,0.027691643220342406,1.6117074090599903
188.mat,DE,0.014,48,0.20465723670061245,0.050607048967507125,1.379827673318287
188.mat,DE,0.014,49,0.20624276112884668,0.024692117064283623,1.1978664641430639
188.mat,DE,0.014,50,0.22227920350712738,0.02434812910260615,0.7997324922722896
188.mat,DE,0.014,51,0.15936457182327543,0.04765091083892572,0.4262192352801965
188.mat,DE,0.014,52,0.15457937646726572,0.008769024233904191,0.8229083758293276
188.mat,DE,0.014,53,0.15895180699635794,0.13513824318302758,1.1388084873576785
188.mat,DE,0.014,54,0.08041265550028388,0.08658130710887363,1.6594882968997304
188.mat,DE,0.014,55,0.09888675518935622,0.15930267840290396,1.451201994659949
188.mat,DE,0.014,56,0.18489678511182944,0.008881708062445407,0.7487740380424971
188.mat,DE,0.014,57,0.09053035902505557,0.056491460589070605,0.8643737606445842
188.mat,DE,0.014,58,0.0820651213946265,0.10122048656112283,0.6660758450555069
188.mat,DE,0.014,59,0.08112913186918615,0.019396962596158814,0.9273463476048885
188.mat,DE,0.014,60,0.21330908055169423,0.02715332130047238,1.3828040699750763
188.mat,DE,0.014,61,0.1361431271242413,0.060948983832493205,1.5893675944482686
188.mat,DE,0.014,62,0.19079143902737997,0.022891502535993997,1.5114875189833235
188.mat,DE,0.014,63,0.12191322747501827,0.06066861043168848,1.018660835238587
188.mat,DE,0.014,64,0.2103145908162417,0.015167027499048046,0.9102079012358667
188.mat,DE,0.014,65,0.13463248934840077,0.036900766997435684,0.7367591461558076
188.mat,DE,0.014,66,0.14981500809343315,0.03410702431839183,0.7016206849486384
188.mat,DE,0.014,67,0.12306585191174713,0.024642109504014412,1.0878717462761256
188.mat,DE,0.014,68,0.1496320990091342,0.07536119639875583,1.2639017688250402
188.mat,DE,0.014,69,0.11568392094036677,0.03848790064552835,1.741475181834713
188.mat,DE,0.014,70,0.11445778585478099,0.10258626928527974,1.0908006288785774
188.mat,DE,0.014,71,0.14321750760125085,0.02013132938043004,1.047380553269804
188.mat,DE,0.014,72,0.19623101236615653,0.0598111718778523,0.7441171871741886
188.mat,DE,0.014,73,0.17964180315134215,0.04188938715994202,0.5992719026971646
188.mat,DE,0.014,74,0.20703922653041162,0.03764227980110019,0.944095138690944
188.mat,DE,0.014,75,0.10724522726075232,0.039706074766124574,1.5049102097257778
188.mat,DE,0.014,76,0.10684727765667744,0.08535812495894635,1.2208898320427044
188.mat,DE,0.014,77,0.1324635931592777,0.0658078626656949,1.6996293779641578
188.mat,DE,0.014,78,0.16121654693328819,0.04113046240364764,1.0516212633547017
188.mat,DE,0.014,79,0.15557324480869947,0.0402199017928839,1.0785218337315077
188.mat,DE,0.014,80,0.11082369603339792,0.1558288515861545,0.7624382459103888
188.mat,DE,0.014,81,0.12805724294840648,0.0723526118793974,1.017741908234077
188.mat,DE,0.014,82,0.1799595001700851,0.10669283550523656,1.3672981890002147
188.mat,DE,0.014,83,0.14412026036635633,0.012687523462546462,1.2823343673289092
188.mat,DE,0.014,84,0.09139546137767468,0.07642152768094365,2.0140181255026017
188.mat,DE,0.014,85,0.09356365134909594,0.06569362886998517,0.7711364344579495
188.mat,DE,0.014,86,0.1493048159485224,0.04846083804602256,1.040057667186711
188.mat,DE,0.014,87,0.12841028594624504,0.07320480185790697,0.7404132688631274
188.mat,DE,0.014,88,0.10564586394730599,0.055198964502099705,1.0401377737270618
188.mat,DE,0.014,89,0.10334867252915104,0.0710295373816462,1.338010057386749
188.mat,DE,0.014,90,0.10424832223588026,0.03386068377430766,1.5571020282099555
188.mat,DE,0.014,91,0.1178666410246544,0.04348940133943242,1.7002348108760235
188.mat,DE,0.014,92,0.10435716877612786,0.09971646570417945,0.8899319384103102
188.mat,DE,0.014,93,0.1166095245582076,0.0695033938237704,0.7898506627925989
188.mat,DE,0.014,94,0.11913424466123707,0.06533960864813686,0.8152492494068824
188.mat,DE,0.014,95,0.09334440365488682,0.07941795802566112,1.3822975760474074
188.mat,DE,0.014,96,0.11047984720946638,0.0490024519895354,1.1365376032295964
188.mat,DE,0.014,97,0.11235161842303625,0.07960885221237543,1.1882994076076268
188.mat,DE,0.014,98,0.11589071278712772,0.0602482391176196,1.318155506508576
188.mat,DE,0.014,99,0.12159099183598296,0.1844584764118432,1.0567949826200778
188.mat,DE,0.014,100,0.1363504496372937,0.08275410840779998,0.5734897574006125
188.mat,DE,0.014,101,0.17732627254337985,0.07059866814630254,0.800634063313968
188.mat,DE,0.014,102,0.138915699400958,0.05481336606332277,1.529544941198514
188.mat,DE,0.014,103,0.15277293718607976,0.1319143469937358,1.0588761983796633
188.mat,DE,0.014,104,0.1287753662275406,0.03069424406867495,1.8441630509224003
188.mat,DE,0.014,105,0.10902499703750909,0.1974191431165273,1.0568074366576239
188.mat,DE,0.014,106,0.09303181161689467,0.027732907639912492,1.6152469127682407
188.mat,DE,0.014,107,0.08063809392023392,0.18295176820206915,0.7309236295265756
188.mat,DE,0.014,108,0.07842600529383507,0.14178726675535258,1.0377944099015377
188.mat,DE,0.014,109,0.12644667887077937,0.10513645424865922,1.1504708348780226
188.mat,DE,0.014,110,0.18638599341373738,0.09631927746757898,1.5566845978969779
188.mat,DE,0.014,111,0.08888344298005524,0.06215724382707035,1.365024012451471
188.mat,DE,0.014,112,0.09625060704390262,0.1722094216184955,0.7193783064613517
188.mat,DE,0.014,113,0.08094199571208463,0.09344382174339164,1.0028771007779291
188.mat,DE,0.014,114,0.07752139038989542,0.10114712448464111,0.6701219301806804
188.mat,DE,0.014,115,0.08494010007838437,0.16883374047020835,1.0425945129656176
188.mat,DE,0.014,116,0.07995007983171636,0.03160314147359995,1.1536457351222877
188.mat,DE,0.014,117,0.08409768136987388,0.15189065509179053,1.423707897865527
188.mat,DE,0.014,118,0.10261352251986681,0.04359916301302237,1.397483910142279
222.mat,DE,0.021,0,0.11910728382140882,0.11487561814813278,0.7108551648164504
222.mat,DE,0.021,1,0.11256464733572691,0.05805865314165485,0.8201996003614439
222.mat,DE,0.021,2,0.11892073326351763,0.08286871517375732,0.5528748683728064
222.mat,DE,0.021,3,0.10882743027607343,0.08495649966010035,0.6769802221954513
